,Name,Sex,Age,Team,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
19775,BRYNHILD BERGE (-SAMUELSEN),F,18,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,DIVING,DIVING WOMEN'S PLAIN HIGH,NONE
66243,JENS CHRISTIAN BALTHAZAR FALKENBERG,M,44,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,EQUESTRIAN,"EQUESTRIANISM MEN'S DRESSAGE, INDIVIDUAL",NONE
22732,JOHN BJRN BJRNSETH,M,31,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,EQUESTRIAN,"EQUESTRIANISM MEN'S THREE-DAY EVENT, INDIVIDUAL",NONE
22733,JOHN BJRN BJRNSETH,M,31,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,EQUESTRIAN,"EQUESTRIANISM MEN'S THREE-DAY EVENT, TEAM",NONE
30898,ALEXIA MARIE BRYN (SCHIEN-),F,31,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FIGURE SKATING,FIGURE SKATING MIXED PAIRS,SILVER
30901,YNGVAR BRYN,M,38,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FIGURE SKATING,FIGURE SKATING MIXED PAIRS,SILVER
116,ROLF AAS,M,28,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
6604,ARNE JOHAN ANDERSEN,M,20,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
6660,GUNNAR ANDERSEN,M,30,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
10951,OTTO WILHELM AULIE,M,25,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FOOTBALL,FOOTBALL MEN'S FOOTBALL,NONE
86,ALF LIED AANNING,M,24,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
106,KARL JAN AAS,M,20,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
6696,JRGEN MARIUS ANDERSEN,M,34,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
16576,GUSTAV ADOLF HERMAN BAYER,M,25,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
22739,JRGEN BJRNSTAD,M,26,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
23961,ASBJRN BODAHL,M,24,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
27842,EILERT STEENSRUD BHM,M,19,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
27874,TRYGVE CARLSEN BYESEN,M,34,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
49661,INGOLF MARTIN DAVIDSEN,M,27,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
63609,HAAKON RIOFE ENDRESON,M,29,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
67240,HARALD OLIVER NIKOLAI FRSTAD,M,30,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,GYMNASTICS,"GYMNASTICS MEN'S TEAM ALL-AROUND, FREE SYSTEM",SILVER
63060,HAAKON JARL BRAND ELLINGSEN,M,25,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,ROWING,ROWING MEN'S COXED EIGHTS,BRONZE
9074,CHARLES ARCHER ARENTZ,M,41,MOSK II,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 10 METRES,GOLD
66251,OTTO GABRIEL GRUBBE DIETRICHSON FALKENBERG,M,35,MOSK II,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 10 METRES,GOLD
5059,ARTHUR ALLERS,M,44,HEIRA II,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 12 METRES,GOLD
22198,HALVOR OLAI BIRKELAND (OLSEN-),M,25,ATLANTA,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 12 METRES,GOLD
22199,RASMUS INGVALD BIRKELAND (OLSEN-),M,32,ATLANTA,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 12 METRES,GOLD
26203,MARTIN LUTHER BORTHEN,M,41,HEIRA II,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 12 METRES,GOLD
41288,LAURITZ CHRISTIAN CHRISTIANSEN,M,52,ATLANTA,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 12 METRES,GOLD
2062,HENRIK AGERSBORG,M,47,STELLA-2,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 6 METRES,BRONZE
20400,EINAR BERNTSEN,M,28,STELLA-2,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 6 METRES,BRONZE
28629,ANDREAS BANG BRECKE,M,40,JO,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 6 METRES,GOLD
64199,LEIF ERICHSEN,M,31,MARMI II-1,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 6 METRES,SILVER
700,EGIL STEN ABEL,M,20,FORNEBO,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 7 METRES,SILVER
55251,CHRISTIAN DICK,M,36,FORNEBO,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 7 METRES,SILVER
67171,JOHAN MOHR FAYE,M,30,FORNEBO,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SAILING,SAILING MIXED 7 METRES,SILVER
86682,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"FREE RIFLE, THREE POSITIONS, 300 METRES, MEN",NONE
86683,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"FREE RIFLE, THREE POSITIONS, 300 METRES, TEAM, MEN",SILVER
86688,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"MILITARY RIFLE, PRONE, 300 AND 600 METRES, TEAM, MEN",SILVER
86684,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"MILITARY RIFLE, PRONE, 300 METRES, MEN",GOLD
86685,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"MILITARY RIFLE, PRONE, 300 METRES, TEAM, MEN",NONE
86686,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"MILITARY RIFLE, PRONE, 600 METRES, TEAM, MEN",NONE
86687,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"MILITARY RIFLE, STANDING, 300 METRES, TEAM, MEN",NONE
86807,EINAR LIBERG,M,43,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"RUNNING TARGET, DOUBLE SHOT, MEN (OLYMPIC)",BRONZE
86815,OLE LILLOE-OLSEN,M,37,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"RUNNING TARGET, DOUBLE SHOT, MEN (OLYMPIC)",GOLD
86808,EINAR LIBERG,M,43,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"RUNNING TARGET, DOUBLE SHOT, TEAM, MEN (OLYMPIC)",GOLD
86816,OLE LILLOE-OLSEN,M,37,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"RUNNING TARGET, DOUBLE SHOT, TEAM, MEN (OLYMPIC)",GOLD
86689,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"RUNNING TARGET, SINGLE SHOT, MEN",GOLD
86690,OTTO OLSEN,M,35,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"RUNNING TARGET, SINGLE SHOT, TEAM, MEN",GOLD
86806,EINAR LIBERG,M,43,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"RUNNING TARGET, SINGLE SHOT, TEAM, MEN (OLYMPIC)",GOLD
86814,OLE LILLOE-OLSEN,M,37,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"RUNNING TARGET, SINGLE SHOT, TEAM, MEN (OLYMPIC)",GOLD
48166,ANTON EDVART DAHL,M,37,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, STANDING, 300 METRES",NONE
86817,OLE LILLOE-OLSEN,M,37,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERP,SHOOTING,"TRAP, TEAM, MEN (OLYMPIC)",NONE
48173,"CAROLINE LUCIA MARIA ""CARO"" DAHL (PATER-)",F,29,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,TENNIS,TENNIS WOMEN'S SINGLES,NONE
6645,FRITHJOF ANDERSEN,M,27,NORWAY,NORWAY,NOR,1920 SUMMER,1920,SUMMER,ANTWERPEN,WRESTLING,"WRESTLING MEN'S LIGHTWEIGHT, GRECO-ROMAN",BRONZE
49678,GEORGE DAVIDSON,M,21,NEW ZEALAND,NEW ZEALAND,NZL,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 100 METRES,NONE
49679,GEORGE DAVIDSON,M,21,NEW ZEALAND,NEW ZEALAND,NZL,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 200 METRES,NONE
44934,FERNANDO CORREIA,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
48015,HENRIQUE DE SAMPAIO E CASTRO PEREIRA DA CUNHA DA SILVEIRA,M,19,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
51430,ANTNIO DE CASTRO MASCARENHAS DE MENEZES,M,29,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
51600,JORGE DE PAIVA,M,32,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
48016,HENRIQUE DE SAMPAIO E CASTRO PEREIRA DA CUNHA DA SILVEIRA,M,19,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
51431,ANTNIO DE CASTRO MASCARENHAS DE MENEZES,M,29,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
51601,JORGE DE PAIVA,M,32,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
34616,DARIO CANAS,M,36,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY PISTOL, TEAM",NONE
57749,ANTNIO DOS SANTOS,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY PISTOL, TEAM",NONE
68507,ANTNIO SOARES DE ANDRA FERREIRA,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY PISTOL, TEAM",NONE
34620,DARIO CANAS,M,36,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, 300 METRES AND 600 METRES, PRONE, TEAM",NONE
57753,ANTNIO DOS SANTOS,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, 300 METRES AND 600 METRES, PRONE, TEAM",NONE
68511,ANTNIO SOARES DE ANDRA FERREIRA,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, 300 METRES AND 600 METRES, PRONE, TEAM",NONE
34617,DARIO CANAS,M,36,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 300 METRES, TEAM",NONE
57750,ANTNIO DOS SANTOS,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 300 METRES, TEAM",NONE
68508,ANTNIO SOARES DE ANDRA FERREIRA,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 300 METRES, TEAM",NONE
34618,DARIO CANAS,M,36,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 600 METRES, TEAM",NONE
57751,ANTNIO DOS SANTOS,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 600 METRES, TEAM",NONE
68509,ANTNIO SOARES DE ANDRA FERREIRA,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 600 METRES, TEAM",NONE
34619,DARIO CANAS,M,36,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, STANDING, 300 METRES, TEAM",NONE
57752,ANTNIO DOS SANTOS,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, STANDING, 300 METRES, TEAM",NONE
68510,ANTNIO SOARES DE ANDRA FERREIRA,M,25,PORTUGAL,PORTUGAL,POR,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, STANDING, 300 METRES, TEAM",NONE
31714,"JACOBUS WILHELM ""WILLIE"" BUKES",M,24,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 100 METRES,NONE
56265,LEONARD STEPHEN DIXON,M,23,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 100 METRES,NONE
31715,"JACOBUS WILHELM ""WILLIE"" BUKES",M,24,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 200 METRES,NONE
31716,"JACOBUS WILHELM ""WILLIE"" BUKES",M,24,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 4 X 100 METRES RELAY,NONE
48097,"HENNING JOHANNES ""HENRY"" DAFEL",M,31,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 4 X 100 METRES RELAY,NONE
48098,"HENNING JOHANNES ""HENRY"" DAFEL",M,31,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 4 X 400 METRES RELAY,SILVER
48095,"HENNING JOHANNES ""HENRY"" DAFEL",M,31,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 400 METRES,NONE
48096,"HENNING JOHANNES ""HENRY"" DAFEL",M,31,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 800 METRES,NONE
56840,JAMES H. DOIG,M,25,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 800 METRES,NONE
17961,"RICHARD ""DICK"" BELAND",M,25,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,BOXING,BOXING MEN'S LIGHTWEIGHT,NONE
28007,"WILLIAM ROBERT ""BOB"" BRADLEY",M,25,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,BOXING,BOXING MEN'S MIDDLEWEIGHT,NONE
24035,"ROBERT ""BOB"" BODLEY",M,41,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S FREE RIFLE, THREE POSITIONS, 300 METRES, TEAM",NONE
24039,"ROBERT ""BOB"" BODLEY",M,41,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, 300 METRES AND 600 METRES, PRONE, TEAM",NONE
31117,FERDINAND LINDLEY AUGUSTUS BUCHANAN,M,32,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, 300 METRES AND 600 METRES, PRONE, TEAM",NONE
24036,"ROBERT ""BOB"" BODLEY",M,41,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 300 METRES, TEAM",NONE
24037,"ROBERT ""BOB"" BODLEY",M,41,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 600 METRES, TEAM",SILVER
31115,FERDINAND LINDLEY AUGUSTUS BUCHANAN,M,32,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, PRONE, 600 METRES, TEAM",SILVER
24038,"ROBERT ""BOB"" BODLEY",M,41,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, STANDING, 300 METRES, TEAM",NONE
31116,FERDINAND LINDLEY AUGUSTUS BUCHANAN,M,32,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S MILITARY RIFLE, STANDING, 300 METRES, TEAM",NONE
24041,"ROBERT ""BOB"" BODLEY",M,41,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S SMALL BORE-RIFLE, STANDING, 50 METRES, TEAM",NONE
24040,"ROBERT ""BOB"" BODLEY",M,41,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S SMALL-BORE RIFLE, STANDING, 50 METRES",NONE
22810,CECIL ROBERTS BLACKBEARD,M,25,SOUTH AFRICA-2,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,TENNIS,TENNIS MEN'S DOUBLES,NONE
56700,GEORGE HENRY DODD,M,37,SOUTH AFRICA-2,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,TENNIS,TENNIS MEN'S DOUBLES,NONE
56699,GEORGE HENRY DODD,M,37,SOUTH AFRICA,SOUTH AFRICA,RSA,1920 SUMMER,1920,SUMMER,ANTWERPEN,TENNIS,TENNIS MEN'S SINGLES,NONE
8064,STANISLAS ANSELMETTI,M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S 10 KILOMETRES WALK,NONE
8063,STANISLAS ANSELMETTI,M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,"ATHLETICS MEN'S 3,000 METRES WALK",NONE
31185,CONSTANT BUCHER,M,20,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S DECATHLON,NONE
8225,LUIGI PAOLO ANTOGNINI,M,33,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ATHLETICS,ATHLETICS MEN'S SHOT PUT,NONE
51998,LOUIS DE TRIBOLET,M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
63462,EUGNE M. EMPEYTA,M,27,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
69913,DOUARD FITTING,M,21,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
69924,FRDRIC FITTING,M,20,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, INDIVIDUAL",NONE
3979,JOHN LAURENT ALBARET,M,41,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
51999,LOUIS DE TRIBOLET,M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
63463,EUGNE M. EMPEYTA,M,27,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
69914,DOUARD FITTING,M,21,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
69925,FRDRIC FITTING,M,20,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,FENCING,"FENCING MEN'S EPEE, TEAM",NONE
46967,RODOLPHE CUENDET,M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ICE HOCKEY,ICE HOCKEY MEN'S ICE HOCKEY,NONE
59453,"LOUIS DUFOUR, JR.",M,18,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ICE HOCKEY,ICE HOCKEY MEN'S ICE HOCKEY,NONE
16420,P. BAUR,M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ROWING,ROWING MEN'S COXED EIGHTS,NONE
26462,RUDOLF BOSSHARD,M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ROWING,ROWING MEN'S COXED EIGHTS,NONE
30401,"WILHELM ""WILLY"" BRDERLIN",M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ROWING,ROWING MEN'S COXED EIGHTS,NONE
30400,"WILHELM ""WILLY"" BRDERLIN",M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ROWING,ROWING MEN'S COXED FOURS,GOLD
34683,DOUARD CANDEVEAU,M,22,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ROWING,ROWING MEN'S COXED PAIRS,BRONZE
67520,ALFRED FELBER,M,33,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,ROWING,ROWING MEN'S COXED PAIRS,BRONZE
6269,GUSTAVE JOSEPH AMOUDRUZ,M,35,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S FREE PISTOL, 50 METRES, TEAM",NONE
61727,HANS EGLI,M,25,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S FREE PISTOL, 50 METRES, TEAM",NONE
6270,GUSTAVE JOSEPH AMOUDRUZ,M,35,SWITZERLAND,SWITZERLAND,SUI,1920 SUMMER,1920,SUMMER,ANTWERPEN,SHOOTING,"SHOOTING MEN'S FREE RIFLE, THREE POSITIONS, 300 METRES",NONE
